Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),MAP Rate (psi/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8, Oil PSI,Fuel PSI,Injector Over Current #1,Injector Over Current #2,Injector Over Current #3,Injector Over Current #4,Injector Over Current #5,Injector Over Current #6,Injector Over Current #7,Injector Over Current #8,Coil Over Current #1,Coil Over Current #2,Coil Over Current #3,Coil Over Current #4,Coil Over Current #5,Coil Over Current #6,Coil Over Current #7,Coil Over Current #8,System Temperature (F),Sensor Error,Driven Wheel Speed #1 (MPH),Driven Wheel Speed #2 (MPH),Avg Driven Wheel Speed (MPH),Non Driven Wheel Speed #1 (MPH),Non Driven Wheel Speed #2 (MPH),Avg Non Driven Wheel Speed (MPH),Percent Slip,Measured AFR #1,Measured AFR #2,Target AFR,Lambda/AFR Status,Lambda/AFR STF #1 (%),Lambda/AFR STF #2 (%),Lambda/AFR LTF (%),
160.289,5051,84.4,179.8,4.5,0,9.17,0.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,53.59,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,12.61,14.05,34816,100.0,100.0,100.0,
160.319,5049,84.4,179.8,4.5,0,9.12,-13.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,56.22,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91,12.58,13.99,34816,100.0,100.0,100.0,
160.349,5054,84.4,179.8,4.5,-2,9.19,-5.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,55.80,41.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,12.61,14.04,34816,100.0,100.0,100.0,
160.377,5066,84.4,179.8,4.5,0,9.21,1.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,53.75,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,12.61,13.97,34816,100.0,100.0,100.0,
160.407,5043,84.4,179.8,4.5,2,9.21,-1.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,52.92,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,12.67,14.05,34816,100.0,100.0,100.0,
160.436,5076,84.4,179.8,4.5,0,9.23,6.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,54.55,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,12.67,13.97,34816,100.0,100.0,100.0,
160.466,5053,84.4,179.8,4.5,0,9.17,-3.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,55.75,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.10,12.63,13.99,34816,100.0,100.0,100.0,
160.499,5054,84.4,179.8,4.5,0,9.23,10.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,53.32,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,12.64,14.02,34816,100.0,100.0,100.0,
160.529,5016,84.4,179.8,4.5,0,9.25,8.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,51.55,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.63,14.05,34816,100.0,100.0,100.0,
160.559,5055,84.4,179.8,4.5,0,9.18,11.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,53.47,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.61,14.05,34816,100.0,100.0,100.0,
160.589,5041,84.4,179.8,4.5,0,9.24,17.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,56.47,42.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.57,14.04,34816,100.0,100.0,100.0,
160.617,5061,84.4,179.8,4.5,0,9.17,9.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,54.80,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.55,14.04,34816,100.0,100.0,100.0,
160.647,5066,84.4,179.8,4.5,0,9.18,11.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,53.07,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,12.54,13.97,34816,100.0,100.0,100.0,
160.676,5042,84.4,179.8,4.5,0,9.12,-9.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,55.09,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,12.54,13.97,34816,100.0,100.0,100.0,
160.706,5059,84.4,179.8,4.5,0,9.13,2.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,55.63,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,12.60,14.01,34816,100.0,100.0,100.0,
160.736,5043,84.4,179.8,4.5,0,9.08,-7.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,55.55,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,12.64,14.05,34816,100.0,100.0,100.0,
160.766,5018,84.4,179.8,4.5,0,9.06,-12.0,13.30,2.67,11.1,530.0,1,1,0,0,0,1,0,0,53.95,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.67,14.14,34816,100.0,100.0,100.0,
160.800,5004,84.4,179.8,4.5,0,9.15,-7.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,55.07,42.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.66,14.08,34816,100.0,100.0,100.0,
160.829,5026,84.4,179.8,4.5,-3,9.13,-16.0,13.30,2.67,11.1,530.0,1,1,0,0,0,1,0,0,54.92,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.63,14.17,34816,100.0,100.0,100.0,
160.859,5029,86.2,179.8,4.5,0,9.17,-7.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,54.80,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.60,14.11,34816,100.0,100.0,100.0,
160.887,5051,86.2,179.8,4.5,0,9.16,-11.0,13.30,2.72,11.4,530.0,1,1,0,0,0,1,0,0,54.40,41.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.61,14.04,34816,100.0,100.0,100.0,
160.919,5051,86.2,179.8,4.5,0,9.14,-15.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,55.02,41.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,12.70,14.11,34816,100.0,100.0,100.0,
160.947,5072,86.2,179.8,4.5,0,9.15,-15.0,13.30,2.75,11.6,530.0,1,1,0,0,0,1,0,0,56.65,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,12.73,13.95,34816,100.0,100.0,100.0,
160.977,5065,86.2,179.8,4.5,0,9.28,7.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,53.70,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,12.76,13.95,34816,100.0,100.0,100.0,
161.006,5051,86.2,179.8,4.5,0,9.25,0.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,53.30,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,12.76,14.01,34816,100.0,100.0,100.0,
161.037,5061,86.2,179.8,4.5,0,9.22,-2.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,54.67,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,12.76,13.97,34816,100.0,100.0,100.0,
161.066,5063,86.2,179.8,4.5,0,9.25,0.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,55.34,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,12.74,14.01,34816,100.0,100.0,100.0,
161.096,5037,86.2,179.8,4.5,0,9.21,-4.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,52.52,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,12.67,14.01,34816,100.0,100.0,100.0,
161.129,5053,86.2,179.8,4.5,0,9.32,14.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,52.42,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,12.66,14.01,34816,100.0,100.0,100.0,
161.156,5048,86.2,179.8,4.5,0,9.25,3.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,53.65,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,12.58,14.08,34816,100.0,100.0,100.0,
161.189,5046,86.2,179.8,4.5,0,9.26,5.0,13.30,2.72,11.4,530.0,1,1,0,0,0,1,0,0,54.70,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,12.50,14.02,34816,100.0,100.0,100.0,
161.219,5058,86.2,179.8,4.5,0,9.25,13.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,54.63,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,12.42,14.01,34816,100.0,100.0,100.0,
161.247,5063,86.2,179.8,4.5,0,9.25,12.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,52.77,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,12.50,13.95,34816,100.0,100.0,100.0,
161.279,5047,86.2,179.8,4.5,0,9.25,10.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,54.32,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.54,14.01,34816,100.0,100.0,100.0,
161.307,5064,86.2,179.8,4.5,0,9.15,-4.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,56.59,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.55,14.05,34816,100.0,100.0,100.0,
161.337,5067,86.2,179.8,4.5,0,9.12,-4.0,13.30,2.75,11.6,530.0,1,1,0,0,0,1,0,0,56.95,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.57,13.92,34816,100.0,100.0,100.0,
161.366,5043,86.2,179.8,4.5,0,9.17,-2.0,13.30,2.72,11.4,530.0,1,1,0,0,0,1,0,0,53.77,42.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.55,14.02,34816,100.0,100.0,100.0,
161.396,5055,86.2,179.8,4.5,0,9.07,-18.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,54.63,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,12.55,13.99,34816,100.0,100.0,100.0,
161.430,5076,86.2,179.8,4.5,0,9.13,-9.0,13.30,2.75,11.6,530.0,1,1,0,0,0,1,0,0,56.59,41.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,12.55,13.92,34816,100.0,100.0,100.0,
161.459,5074,86.2,179.8,4.5,0,9.07,-15.0,13.30,2.75,11.6,530.0,1,1,0,0,0,1,0,0,56.05,41.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,12.58,13.94,34816,100.0,100.0,100.0,
161.490,5092,86.2,179.8,4.5,0,9.15,-2.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,54.80,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,12.57,13.95,34816,100.0,100.0,100.0,
161.519,5102,86.2,179.8,4.5,0,9.18,-2.0,13.30,2.75,11.7,530.0,1,1,0,0,0,1,0,0,53.82,41.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,12.54,13.89,34816,100.0,100.0,100.0,
161.549,5077,86.2,179.8,4.5,0,9.22,1.0,13.30,2.76,11.7,530.0,1,1,0,0,0,1,0,0,55.27,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,12.52,13.91,34816,100.0,100.0,100.0,
161.577,5065,86.2,179.8,4.5,0,9.28,14.0,13.30,2.75,11.7,530.0,1,1,0,0,0,1,0,0,55.09,42.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,12.52,13.91,34816,100.0,100.0,100.0,
161.607,5060,86.2,179.8,4.5,0,9.22,0.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,52.07,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,12.55,14.05,34816,100.0,100.0,100.0,
161.637,5051,86.2,179.8,4.5,0,9.25,3.0,13.30,2.72,11.4,530.0,1,1,0,0,0,1,0,0,52.95,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.57,14.02,34816,100.0,100.0,100.0,
161.667,5097,86.2,179.8,4.5,0,9.24,12.0,13.30,2.75,11.7,530.0,1,1,0,0,0,1,0,0,56.05,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,12.55,13.92,34816,100.0,100.0,100.0,
161.696,5052,86.2,179.8,4.5,0,9.22,8.0,13.30,2.76,11.7,530.0,1,1,0,0,0,1,0,0,55.32,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,12.51,13.91,34816,100.0,100.0,100.0,
161.726,5067,86.2,179.8,4.5,0,9.20,9.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,54.88,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91,12.47,13.95,34816,100.0,100.0,100.0,
161.756,5063,86.2,179.8,4.5,0,9.06,-15.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,53.55,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91,12.51,13.99,34816,100.0,100.0,100.0,
161.786,5036,86.2,179.8,4.5,3,9.10,-7.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,56.00,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,12.54,14.05,34816,100.0,100.0,100.0,
161.820,5040,86.2,179.8,4.5,0,9.22,0.0,13.30,2.68,11.2,530.0,1,1,0,0,0,1,0,0,56.02,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,12.57,14.13,34816,100.0,100.0,100.0,
161.849,5049,86.2,179.8,4.5,2,9.11,-17.0,13.30,2.72,11.4,530.0,1,1,0,0,0,1,0,0,55.82,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,12.57,14.04,34816,100.0,100.0,100.0,
161.879,5047,86.2,179.8,4.5,0,9.14,-10.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,54.34,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.51,14.10,34816,100.0,100.0,100.0,
161.909,5031,86.2,179.8,4.5,0,9.15,-10.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,55.22,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,12.51,14.01,34816,100.0,100.0,100.0,
161.939,5045,86.2,179.8,4.5,-2,9.15,-8.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,56.25,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,12.60,13.99,34816,100.0,100.0,100.0,
161.967,5055,86.2,179.8,4.5,0,9.16,-17.0,13.30,2.72,11.4,530.0,1,1,0,0,0,1,0,0,53.32,41.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.10,12.70,14.04,34816,100.0,100.0,100.0,
161.997,5074,86.2,179.8,4.5,0,9.23,-2.0,13.30,2.72,11.4,530.0,1,1,0,0,0,1,0,0,53.77,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,12.73,14.04,34816,100.0,100.0,100.0,
162.026,5056,86.2,179.8,4.5,0,9.28,3.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,54.32,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,12.73,13.97,34816,100.0,100.0,100.0,
162.056,5066,86.2,179.8,4.5,0,9.23,-6.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,54.15,41.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,12.74,13.98,34816,100.0,100.0,100.0,
162.089,5082,86.2,179.8,4.5,0,9.22,0.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,52.42,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,12.73,13.94,34816,100.0,100.0,100.0,
162.116,5059,86.2,179.8,4.5,0,9.18,-4.0,13.30,2.75,11.6,530.0,1,1,0,0,0,1,0,0,53.77,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,12.72,13.92,34816,100.0,100.0,100.0,
162.149,5084,86.2,179.8,4.5,0,9.18,10.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,53.75,42.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,12.73,13.95,34816,100.0,100.0,100.0,
162.179,5069,86.2,179.8,4.5,0,9.21,17.0,13.30,2.72,11.5,530.0,1,1,0,0,0,1,0,0,53.72,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.69,13.97,34816,100.0,100.0,100.0,
162.207,5053,86.2,179.8,4.5,0,9.18,12.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,53.02,42.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,12.60,13.97,34816,100.0,100.0,100.0,
162.239,5045,86.2,179.8,4.5,0,9.20,12.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,53.15,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.51,13.97,34816,100.0,100.0,100.0,
162.267,5030,86.2,179.8,4.5,0,9.14,0.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,56.07,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,12.47,14.08,34816,100.0,100.0,100.0,
162.297,5050,86.2,179.8,4.5,0,9.20,12.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,55.50,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,12.47,14.01,34816,100.0,100.0,100.0,
162.326,5042,86.2,179.8,4.5,0,9.11,-6.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,53.63,41.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.52,14.08,34816,100.0,100.0,100.0,
162.356,5058,86.2,179.8,4.5,0,9.08,-10.0,13.30,2.70,11.3,530.0,1,1,0,0,0,1,0,0,53.90,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.52,14.05,34816,100.0,100.0,100.0,
162.390,5069,86.2,179.8,4.5,0,9.11,-11.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,55.88,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,12.52,13.99,34816,100.0,100.0,100.0,
162.419,5084,86.2,179.8,4.5,0,9.10,-12.0,13.30,2.76,11.7,530.0,1,1,0,0,0,1,0,0,55.70,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,12.55,13.89,34816,100.0,100.0,100.0,
162.449,5075,86.2,179.8,4.5,0,9.17,3.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,53.52,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,12.57,13.95,34816,100.0,100.0,100.0,
162.479,5080,86.2,179.8,4.5,0,9.19,-4.0,13.30,2.76,11.7,530.0,1,1,0,0,0,1,0,0,52.30,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.60,13.92,34816,100.0,100.0,100.0,
162.509,5071,86.2,179.8,4.5,0,9.20,-6.0,13.30,2.73,11.5,530.0,1,1,0,0,0,1,0,0,54.84,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.60,14.01,34816,100.0,100.0,100.0,
162.537,5092,86.2,179.8,4.5,0,9.25,1.0,13.30,2.78,11.8,530.0,1,1,0,0,0,1,0,0,54.63,41.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,12.60,13.85,34816,100.0,100.0,100.0,
162.567,5051,86.2,179.8,4.5,0,9.22,-3.0,13.30,2.74,11.6,530.0,1,1,0,0,0,1,0,0,52.42,42.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.10,12.63,13.98,34816,100.0,100.0,100.0,
162.597,5048,86.2,179.8,4.5,-2,9.28,13.0,13.30,2.71,11.4,530.0,1,1,0,0,0,1,0,0,50.30,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,12.60,14.04,34816,100.0,100.0,100.0,
162.627,5015,86.2,179.8,4.5,0,9.26,4.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,53.05,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,12.51,14.08,34816,100.0,100.0,100.0,
162.656,5027,86.2,179.8,4.5,0,9.26,4.0,13.30,2.67,11.1,530.0,1,1,0,0,0,1,0,0,54.17,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,12.51,14.16,34816,100.0,100.0,100.0,
162.686,5029,86.2,179.8,4.5,0,9.26,11.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,51.82,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.52,14.07,34816,100.0,100.0,100.0,
162.716,5029,86.2,179.8,4.5,0,9.20,9.0,13.30,2.69,11.3,530.0,1,1,0,0,0,1,0,0,52.67,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,12.54,14.07,34816,100.0,100.0,100.0,
162.746,5054,86.2,179.8,4.5,0,9.22,15.0,13.30,2.70,11.4,530.0,1,1,0,0,0,1,0,0,53.13,42.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,12.54,14.02,34816,100.0,100.0,100.0,
